	nCov1	nCov2	Ctrl1	Ctrl2	Ctrl3
1	0	0	0	0	0
2	0.37232719168326	0.168644345870669	0.246070097864142	0.15679797073388	0.225081105869497
3	0	0	0.0767027801520079	0.0299598442423372	0.00655343260076887
4	0	0	0.00103465903333155	0	0
5	0	0	0	0	0
6	0	0	0	0	0.00233885072416559
7	0	0	0	0	0
8	0	0	0	0	0
9	0	0	0	0	0
10	0	0	0	0	0.00207556891869011
11	0	0	0	0	0
12	0	0	0.00075793509221169	0.00153944367818225	0
13	0.0983279540033087	0	0.0344036624464785	0.0879937082137795	0.0452889212331538
14	0	0	0.0736078359320005	0.250732413956962	0.120932281134386
15	0	0	0	0.00299722602573568	0
16	0.0588199652065174	0	0.0137202232982531	0.0704420295846215	0.0211655601764102
17	0	0	0	0	0
18	0	0	0	0	0
19	0	0	0.0252537522213512	0.01282323829805	0.0152997933251993
20	0	0.11055698623367	0.338444023773951	0.200763557631029	0.0562113659276253
21	0	0	0.00112915143910275	0	0
22	0.321753474780148	0.582948605398377	0.108407793493529	0.114328028573013	0.194508028257247
23	0	0	0	0	0
24	0	0	0	0	0
25	0	0	0	0	0
26	0.359280161430761	0	0.0893919430094692	0.181564177408373	0.101357129787467
27	0	0	0	0	0
28	0	0	0	0	0
29	0	0	0	0	0
30	0	0	0	0	0
31	0	0	0	0	0
32	0	0.286360718441308	0.0143373330126394	0.0104002105264599	0.0113747384945758
33	0	0	0	0	0
34	2.95121152222089	1.96055391633695	0.0326349506008125	0.0227854419020771	0.0226549997110927
35	43.394567144586	68.2976309070842	7.84294427362382	0.147097757290174	7.98570195693623
36	26.8418701575858	32.8799488338714	3.99904001282951	4.01087154033818	4.36726224248396
37	0	0	0	0	0
38	0.68444281989063	0.763116472903183	0.0279731637462409	0.0388014139112485	0.0234920279385868
39	0	0.065522257042671	0.0103102315597041	0.00856682779690732	0.00520531268039486
40	83.9159799870243	73.6713585845668	6.04694069838509	2.3827777569795	2.33052558506495
41	0.985201778505578	1.35998117537364	0.0680907042990573	0.0308703534236819	0.0357887687300483
42	0	0	0	0	0
43	0	0	0	0	0
44	0	0	0	0	0.00228348532018707
45	0	0.503820983185543	0.176575002249023	0.211342539964977	0.110069480886032
46	0	0	0	0	0
47	0	0	0	0	0
48	1.54369363742835	0.372912441206153	0.114691760088429	0.192319758204912	0.100726504520731
49	0	0	0	0	0
50	0.0285483083077658	0.0517234398971651	0.00591921714403827	0.00300563382861307	0.00575272229027493
51	0.0801450976993572	0.0726029034578116	0.0145401507612505	0.026368333090638	0.0149963411023282
52	1.9159381810267	0.771393544854099	1.03312938924838	1.24110468148146	0.876334704881122
53	0.0505105638717364	0	0.05236439798839	0.04653138308888	0.0697940571981885
54	0	0	0	0	0
55	0	0	0.00383240044473082	0	0
56	0	0	0	0	0
57	0	0	0	0.000756596547766524	0
58	0	0	0.00826166836011722	0	0
59	0	0	0	0	0
60	0	0	0	0.00934406511640853	0
61	0	0	0.00313448861198109	0	0
62	0.421977170405292	0	8.31364899273263	6.70844084821171	7.67919222284172
63	0	0.172321948428596	2.12981177612592	1.53458076263808	1.738610470646
64	0	0.0537796380047763	0.0438510114730474	0.035938867279314	0.0299070714291326
65	0	0	0	0	0
66	0	0	0	0.00779763493272259	0.00852829450040758
