	Case1	Case2	Case3	Case4	Case5	NegCtrl1	NegCtrl2	NegCtrl3	NegCtrl4	NegCtrl5
PHB	34.7756544893605	19.2513351211392	18.0751921860547	9.0387264659571	20.2401847553335	40.4277631456324	2.64906461197568	12.8791598940431	31.2972853224359	2.13144365464517
PHB2	51.4980491130269	62.7899309443956	76.3105544071577	55.1325604073972	82.0701183174013	125.632835000845	23.7386169033052	87.2862717170006	60.3811936144874	25.2796067568856
PHB2P1	0	0	0	0	0	0	0	0	0	0
PHBP1	0	0	0	0	0.61628767684509	0	0	0	0	0
PHBP10	0	0	0	0	0	0	0	0	0	0
PHBP11	0	0	0	0	0	0	0	0	0	0
PHBP12	4.18406743913663	3.41645919520341	3.13906662338162	0	6.14007944378339	4.44933773844915	33.430694552446	17.4142031612956	20.7357057329855	0
PHBP13	0	0	0	0	0	0	0	0	3.16102581756603	0
PHBP14	0	0	0	0	0	0	0	0	0	0
PHBP3	0	0	0	0	0	0	0	0	0	0
PHBP4	0	0	0	0	0	0	0	0	0	0
PHBP5	0	0	0.828705413920084	0	0	4.69845430453419	0	12.2594780935857	0	0
PHBP7	0.694774507194883	1.13462260741604	0	0	0	0	0	0	0	0
PHBP8	0.780064067388461	0	0	0	0	0	0	0	0	0
PHBP9	0.685510847098951	0	7.71449403503787	0	1.81076524687575	4.37383382531183	4.10792322455057	22.8249192142395	8.73592589581883	9.91573423821597
PHC1	14.8439808063121	7.52838932537215	5.29160965967099	3.23169520483892	9.66046506423363	15.8831347340758	3.31500162398521	13.8143972257685	10.9661932503758	8.00177445046773
PHC1P1	3.69517444532267	1.50862921012195	0.415841723548268	0	2.11482710146384	6.48359065088286	1.10716650122647	1.53794171445178	0	0
PHC2	55.7020622994474	78.7133885895762	32.2380564800879	55.7839311378386	72.6671922690944	95.3781501755814	44.2788709379948	137.680715586898	154.524920368253	40.2857845808925
PHC3	61.6054202519521	40.1771347357041	33.8178814553857	14.9385917860183	39.9981229321261	44.2547241545345	25.8399272517758	89.8733723567361	57.3651732977997	42.3069959998354
PHEX	4.78539302878691	0.426268985739995	1.66455044371394	1.5248629528063	0.842702287969101	8.04953648235274	3.12834153254235	2.89700897719194	1.47838745929242	2.51707099893175
PHEX-AS1	0.296719018287846	0	0	0	0	0	0	0	2.52086004338948	0
PHF1	35.7005127615284	23.1152536761121	19.8225597563264	81.3104758622381	25.7565746322844	37.6294449306409	11.3093548173111	77.2388030278857	37.4119184637403	15.9241838781138
PHF10	41.7872835831883	28.8716121791465	24.5768923558566	11.5983390760091	31.0496899361887	34.6846777145152	31.1596483306556	69.2531400432041	41.3649450015159	36.2391741529583
PHF11	83.8669708025247	47.373016546906	46.8613629387926	10.2498543880465	55.7180143958512	61.197488786421	20.3272105785672	71.563911005866	64.096581417616	24.5329825904154
PHF12	15.0325178603424	16.3913853053696	20.612784830677	25.5349382176405	18.6526443807967	25.5277432206441	6.65223520455559	34.2667803489314	31.044081146097	3.34525261573901
PHF13	6.38419724755562	7.12013173684646	8.93687600562275	16.3738037333276	11.5167062783122	7.45129317018639	5.5986288440323	17.498109701858	13.8904108062648	10.1355075328681
PHF14	35.8221008812472	18.6018029385505	15.9439831170379	22.2201757588136	21.1573827062719	31.3306081074397	2.89434488100851	22.4476444660004	17.7814732489089	12.5172824745823
PHF19	14.494593548191	8.12371891739854	15.3465082657885	12.025003570811	12.1582698370373	18.6057080376095	2.05583054913814	14.9924827641303	11.2941717109274	2.4811891860868
PHF2	58.7362780711638	29.461469217193	27.0300590795536	42.2787484133053	35.5554099616043	54.8757155568148	13.1991412955005	60.2424205429611	41.4357019261066	9.86148457945718
PHF20	36.8834640558675	25.8144261550618	17.4847735684237	16.574597313112	21.7694125774062	26.0760846638649	8.09612197862928	51.1699955210533	30.1301791975357	15.14541944233
PHF20L1	24.0558622696784	17.599750063447	12.3446530260249	4.57733155100817	15.1777355351005	20.961807508285	6.58993079627479	28.9493173824324	21.3716139568851	15.9068217325909
PHF21A	58.4751779559541	21.7896210762535	23.6605393460679	19.0437531416158	33.0193609137621	30.1507244593379	13.6288337543735	70.0466480242622	43.7967330433813	20.4694781861295
PHF21B	0	0	0	0	0	0	0	0	0.399930018536737	0
PHF23	44.6974141796681	60.8287246390772	51.2323698265413	72.532815171906	57.3939039555844	53.4726391102201	32.2411098304463	47.3692238083662	51.8625677496014	19.4559549405171
PHF2P2	0	0	0.16084047457433	1.25241460617146	0	0	0	0	0.607121461043765	0
PHF3	121.305299205518	80.895814936878	76.1061076837796	21.9663722725517	81.5219495540108	84.3168365461985	37.5543665377949	155.817517677426	95.6044308746988	91.437248660365
PHF5A	64.4591210427279	27.6613817701494	38.123206795445	16.491862218371	31.070743108829	42.0281037290779	8.45849416036826	25.4572856252827	77.9474253183502	23.8200354516211
PHF5CP	3.48028583911775	2.84179323826663	1.95829463966346	0	0	0	0	0	0	0
PHF6	18.3435724429547	13.3652201949416	11.7507450309147	3.70943457830874	9.69084694248626	12.8293123525006	7.61011226104989	12.3328881420503	13.1867144884491	11.2257096072617
PHF7	2.68987609444297	0.823646970068361	5.48660136112607	1.47318804893593	5.77302534861548	2.68163860425257	2.01488505365887	2.09912585669006	4.28486258266976	1.21588596113677
PHF8	38.3931699057416	21.3095089192262	20.1911798953653	8.79565984979785	19.4433805765472	32.0214123650117	5.63899610691217	30.5487427503393	30.3795093548442	9.0742992196652
PHGDH	27.5502175910414	4.50919237383633	4.48833397666167	3.76376610354165	6.15899864267711	12.7235998091758	0.367694115249454	1.27689041660435	7.03745793386729	0.887542665349699
PHGR1	0	0.981490757105903	0.676350433465063	0	0	0	0	0	0	0
PHIP	62.0571759004936	41.9182845514123	43.9778051212641	16.1624283623986	46.0134666620147	53.0793174428258	16.8093270959749	94.6773554850742	67.0864264421065	40.0186583605129
PHKA1	2.67187298672426	4.07249109735848	1.60364285452756	2.34132500627739	2.58782592368464	3.40952400555804	1.60111968200987	1.85340141257358	6.43156749022882	0
PHKA1-AS1	0	0	0	0	0	0	0	0	0	0
PHKA1P1	0.910702816194258	0	0	0	0	0	0	0	0	0
PHKA2	9.99151910346927	10.9139888903828	7.81874395443027	11.016764635052	8.97226023226725	12.6655419651887	0.396517685767429	14.871448329741	8.99451829685337	5.742703226766
PHKA2-AS1	0.293943060736297	0.480032641599093	0	0	0.517630398015419	0	0	0	1.24863805683481	0
PHKB	33.9653170942489	29.6090240334539	29.5558045239344	11.3184506943625	28.4741379964645	31.5911635728992	20.3537136591143	30.4630712635064	31.0915312186244	23.8729982875336
PHKBP1	0	0	0	0	0	0	0	0	0	0
PHKBP2	0	0	0	0	0	0	0	0	3.39319155557935	0
PHKG1	1.43331829905736	2.00633483512669	1.38257586797384	17.9428117183942	0.901449027680725	5.87902175107537	2.45404537310226	5.96550997747254	0	0
PHKG1P1	0	0	0	0	0	0	0	0	0	0
PHKG1P2	0	0	0	0	0	0	0	0	0	0
PHKG1P4	0	0	0	0	0	0	0	0	0	0
PHKG2	3.32407744452203	5.05836159496431	3.99585234048348	4.63406788356176	5.32151154572089	7.47133316072336	0	3.14429574401342	9.62748979969348	2.7319265116645
PHLDA1	19.1342397493941	22.3198223416963	12.1468145637819	9.82685258965518	21.6611866965773	31.5272164908538	18.9003159885289	44.3401423575665	37.2161919282157	54.7460602692429
PHLDA2	29.506771244694	23.0895700609164	17.2947216818104	5.38674412676139	25.9805448464782	35.2996914705873	3.68373550027632	5.11699955210533	60.0594905337545	8.89182689840019
PHLDA3	11.1609536622956	15.3788070711006	20.0177204146912	21.3941610708254	15.354931942363	40.6127261994149	1.04503134759612	7.98397093236292	22.2236782733597	5.04500816930507
PHLDB1	30.7059296892458	23.6478028162459	18.7870932907156	44.0465248513816	25.2477295704723	60.9018342162491	4.99420553203477	42.3828477753472	32.7471502610939	5.27408383381968
PHLDB2	57.1565344364005	21.2343759110873	19.6481751562627	15.2994211285708	30.0985108059777	45.1454697786878	9.63654911925401	61.7664955278097	43.1331461790876	28.9098149706699
PHLDB3	6.83177129082251	6.08554449222483	6.56994303115733	6.530820904837	8.5308400055974	4.35894376946023	0.744352440205187	8.27171462848566	7.91471432467663	0.898361601859013
PHLPP1	6.74831692371191	4.48985121060798	3.72683959432141	8.21313323934451	3.46608196907772	4.98344506944296	0.748875629268416	10.6625358029728	5.57396663886352	4.97101360135951
PHLPP2	4.5721757251677	4.65746550496352	3.26042812014728	2.38011907305874	3.22859168127411	6.78761732876276	1.35637423367254	9.79737687395817	7.11502809492969	1.63701287651648
PHOSPHO1	4.76249641142429	2.33326181668208	2.67977161217105	6.25996370099429	2.72567821371824	3.79832937461291	0	12.8840662406694	1.01152826162113	1.7222064729533
PHOSPHO2	2.28042922926062	0.620687367228935	0.855437846627183	6.66102768362968	1.33860334110439	0	0	0	3.22900486740615	0
PHOX2A	0	0	0	0	0	0	0	0	0	0
PHOX2B	0	0	0	0	0.161048008696906	0	0	0	0	0
PHPT1	27.7159860171676	52.7106810323649	46.588461185542	39.966166101778	40.1581002331317	99.6118947343428	4.20476012438488	20.4426036697012	52.1608478580994	25.3736995860055
PHRF1	50.5423533377493	44.2234116292054	45.2168031967237	59.9665206159781	51.2163290440874	123.503155637803	11.130803205675	93.9900384454126	84.3013073697643	14.1408483086053
PHTF1	14.5922026552967	6.95585374220075	10.2079863538943	2.07355840862781	10.6953846869161	13.3365330552134	4.25402091245299	10.5051929437922	13.4023967718281	7.41605646477449
PHTF2	7.91477218501651	11.8572393095615	12.5875809159492	3.43914267635009	10.0790050319102	6.88628417153103	5.4876836969187	13.0677018402135	9.44724810616541	5.67694708294807
PHYH	17.4168879718952	11.2131758661246	12.8156089832877	13.2076521674813	13.1236243462494	10.15099869881	10.0356430567196	6.97015041151451	24.1874169753942	10.9008479003189
PHYHD1	7.95423978701314	11.3661737290024	11.4130568398108	33.108399203864	8.57948723686737	12.687809092413	0	3.31057636282482	1.68943714581588	0
PHYHIP	3.16510350415822	0.234948563326547	0.323808576896782	3.78209457895229	4.68698458075828	0.917937650949443	0	0.598783972009272	4.27795913239666	0
PHYHIPL	0	0.228609604563528	0.157536078685798	0	0.123257535369018	0	0	0	1.18929684225256	0
PHYKPL	18.4293486711191	21.2317885617622	20.2118098251792	20.5537576586938	23.3077823132929	31.8552863476986	6.82706757012936	38.4911875302342	44.4094348774295	6.78556288964299
PI15	11.9286930824629	28.7692366173172	4.17836997078633	0	46.0469078354143	10.5848122675691	70.0624983541869	3.28791701909268	53.0208101932293	116.553853351847
PI16	4.41641478499758	0	0.828345888794739	0	5.18483758324511	2.34820796478238	0	6.12707972399596	1.04224712423001	0
PI3	5.13200044334514	5.02858150146999	15.015961619924	125.918810077471	23.4972259803297	0	0	115.341441809706	4.3600356104359	51.9631263391082
PI4K2A	18.2260135105385	12.3467741552764	10.0275531202629	20.1118830610046	8.79662754211545	19.3815446126405	11.3264533882929	17.4190531422826	29.8218525448101	8.78781650975812
PI4K2B	15.1937851931633	10.7772213038741	17.7893929613933	29.5868931141521	12.7023830750986	23.0115884092899	15.6346331680656	17.8851978917548	19.5580430503407	11.0997025054656
PI4KA	41.547113539218	28.500144337486	25.0516476981582	33.4528757727515	31.2562178583182	59.945142952984	11.2898564994881	45.3967173378679	36.0135807180574	14.7014863946548
PI4KAP1	6.69911628944891	2.30319900857021	3.8356041103134	5.14942289756908	1.65572882091715	5.24914595618783	0	12.2289058290131	1.49774290607867	1.70001678024276
PI4KAP2	4.08609957696792	2.22430966602352	1.19216491978442	5.9676533809987	3.66441321367351	7.00053346739267	0.453443492139981	4.40908176552827	1.6071578949359	0.547262559976463
PI4KB	45.6085845852125	27.4230964066602	24.4966292443239	43.5994539292124	30.5749172229525	45.3035711240716	8.07505069342097	44.0046955617269	47.1141164744262	17.2425822186719
PIANP	0.69264721231676	0.848361422936303	1.75383093111317	0	1.37221187569427	0.552420836785404	1.03767197190882	0	1.47114489978578	0
PIAS1	32.5388639839563	23.8266535892159	20.4352479797843	7.81817725895955	25.0458945848953	19.0868165957024	15.095931671511	37.7886808051728	20.5102937234796	20.1171807519485
PIAS2	9.51446834403805	6.53118149427689	6.0613881703869	3.6741066299439	4.03252825152542	8.12844652308807	5.21836269329135	10.3361348238136	9.59033780978115	10.0302444283066
PIAS3	21.7698903534077	25.174645676072	18.8046811528233	30.935109841576	31.3945098202085	34.9128589520443	4.93617491089878	37.222285547566	58.4848971489744	5.10641744477414
PIAS4	20.0390474004319	15.583511852137	13.0653937924678	19.5110417189783	15.6837934768766	23.8463732531589	1.90609485953556	16.5482268979784	33.7792410201094	6.90141795263907
PIBF1	28.554750109775	29.3937575314848	27.8702018889649	22.5317749068651	27.5254516170812	40.5827725715401	11.3535566507679	27.0359775330188	36.7916477067268	10.7663661416379
PICALM	137.239984987443	92.7660430703484	79.7815164810858	29.6941934203056	92.7296252056249	117.492473204776	83.8976278240164	250.895960378851	114.399029588104	114.155242205573
PICK1	6.08114461136166	4.64855219711883	4.51379970135195	13.6055033537968	9.79743721999808	16.0979299164274	0	14.0012158872523	15.9389176433665	7.48614115445269
PID1	25.2175883854028	6.3146267705241	9.8380438199502	17.6782565872312	22.9440751034718	33.7886464135824	7.05209768780604	29.3877619936608	29.27989431491	17.0224034559147
PIDD1	3.09094557872115	3.78582190580354	5.21765950106746	15.2356076411902	7.56933892694861	5.54666373235531	0.578827781426852	6.83431878692803	19.6949994576957	0.69858930371718
PIEZO1	78.5314232914632	38.0327668378537	36.7483735516018	87.775497637628	38.1452163567632	123.188378960114	9.90419852890446	74.2082754740319	60.2084159442172	9.05561542079367
PIEZO1P1	0	0	0	0	0	0	0	0	0	0
PIEZO1P2	0	0	0	0	0	0	0	0	0	0
PIEZO2	13.7602542300884	15.35559403889	15.0981657893761	11.3880343528721	14.7072663924908	80.7234841745761	8.93298389766927	13.3631294061469	9.57964298862264	11.33413458393
PIF1	2.55078939561626	1.5869120316781	2.46048617741221	2.12878204322185	2.45985613970987	4.26251524535061	0	0	2.5798750229276	0
PIFO	0.85927543508225	0.467755281051737	1.77282940916608	0	0.882685008922722	1.82750716935035	1.71640246151138	10.7289836139357	1.21670277100541	4.14306444493703
PIGA	1.52100769349198	3.65283500410004	3.32268786748783	0.784022242781281	3.702600983368	6.56490245493529	1.6084654296413	7.44761839572362	11.781959857911	9.05922563292156
PIGB	5.2296237014484	3.45682686953394	6.44572982451975	1.09110625200803	8.77076957975927	3.97227312404476	2.98462057265893	2.07293685069877	4.76032950069388	0.900537290458848
PIGBOS1	28.7956440354702	23.5128004693649	30.4612531780645	5.04664419207788	37.5245140263968	27.5591617048034	20.7069449710034	26.3666168367138	34.2498113023447	4.16521422939316
PIGC	10.8238554805097	7.07049035358205	4.50688862046949	3.79391739454199	8.7679159322405	10.0137774421613	4.54033619555589	13.514754797905	9.65549704274713	6.26256899255745
PIGCP1	8.84653663015965	23.7345301184839	13.5111389943261	0	14.4658899610745	34.2698432402226	7.57326627989769	10.5198650009763	5.36844608122945	9.14020195142812
PIGCP2	0	0	0	0	0	0	0	0	0	0
PIGF	6.2147961412817	3.5710364766578	2.97888734869442	3.02552173175853	2.12803608073005	5.50734570494851	0	2.87401684245232	11.7332338039081	9.15601223156389
PIGFP1	0.866074194267434	0	0	0	0	0	0	0	0	0
PIGFP2	3.47493977792095	1.41871398223757	0.977643253288209	0	2.29474858475038	0	0	0	22.1417476622136	0
PIGFP3	0	0	0	0	0	0	0	0	0	0
PIGG	10.5336204347093	9.99933669947016	9.10960071850054	8.18464838417916	13.0212612371674	22.0166490724993	2.48759457583574	21.8126249372248	23.1443123444141	7.50571680569609
PIGH	8.94913541362408	3.49480936594537	6.13019649843051	3.4095662859446	8.05096003297872	7.44770465610374	0	8.09707531464895	9.09053176293497	12.6632828893625
PIGHP1	8.0077373289435	1.63465982732151	3.37935800649889	0	1.76269183324189	0	0	24.9963163961251	0	7.23936349250281
PIGK	22.7695523478732	17.0847743649871	12.1194785234885	2.69630282732344	18.0616772902007	17.9962558780853	10.4486077664711	8.53761260053844	8.71374545284795	14.8358374075593
PIGL	1.92737348685318	4.19674106917013	5.9905637711224	6.43402089791688	8.32358416386819	7.90548104988811	1.64996916273331	3.05591664260753	7.40753210088501	4.64649182292253
PIGM	5.78564142052823	6.29894494415451	3.88848644349202	6.33734603148399	3.96217459532348	5.12704306036127	4.81534052323702	3.00999973653254	7.50956971720715	3.48699094054909
PIGN	3.77963474213506	6.17244729303032	2.88029969892089	2.08632514723801	5.00502260654365	5.69659459961416	0.891710956231705	2.97277666974913	7.58526428884969	7.74870564845062
PIGO	5.48389685828569	5.75719990437034	5.28975557188495	3.43247305486943	4.62160266985535	3.99879529672504	3.28622477099038	7.4993565952728	7.65406999460509	0
PIGP	4.63972222336	2.21482686435649	3.45414206604781	0	2.4511494727682	2.2771758840605	0.427746643980085	1.18834774402042	1.81929543457037	2.06499577092722
PIGPP2	0	0	0	0	0	0	0	0	0	0
PIGPP3	0	0	0	0	0	0	0	0	0	0
PIGPP4	0	0	0	0	0	0	0	0	0	0
PIGQ	3.64914839216705	3.97290173112934	5.23392893002158	6.26999569410486	3.33905661351393	15.0654891060368	1.28632464331511	3.87141413481653	4.25522706210811	2.06995970306887
PIGQP1	0	0	0	0	0	0	0	0	0	0
PIGR	53.4242185219099	140.058416746455	177.890374232009	247.110110261497	170.163060768276	48.6954166164349	225.574032052602	108.753796519128	131.328620654779	208.628454537487
PIGS	10.5387276595341	11.2651129553514	8.84102187820281	10.0744799524726	12.2317913296918	17.7272529680816	5.74121067297004	9.56999408016988	12.6162575405481	2.07872626118791
PIGT	13.0645747611516	8.83496498540127	6.83305627206644	3.782479466204	9.374923109429	13.1278442360241	4.65598075748557	9.46174954070664	8.80126864790174	9.15740988264488
PIGU	11.0809470570801	3.07291875117556	5.64683851732901	5.49627127166781	6.99537775595255	6.66989446558643	6.26439308734606	1.74034735228721	7.10500442543491	0
PIGUP1	0	0	0	0	0	0	0	0	0	0
PIGV	8.52834680416569	1.36543879721563	2.07004829591865	1.46534730828518	6.18401496197959	4.2677858141718	1.00208062100953	2.78393825425009	11.3654860856307	0
PIGW	2.19668465304484	2.60899096733518	2.47207038728703	3.49986200326305	4.0441702635908	12.1044924455796	5.98346867982736	4.15575528596125	9.33127677784321	2.88858783422605
PIGX	5.59695091086188	4.3624019008479	7.15750964789276	5.57332950587098	8.17613862596284	12.1741326109388	9.14719746357414	4.23539324150868	11.3472721656216	9.19982090252831
PIGY	0	0	0	0	0	0	0	0	0	0
PIGZ	0.353687585276194	2.59920113256094	2.58717787760416	12.397259778913	1.4013896141393	5.64167120994725	0	2.94411481421945	1.50242627976872	0
PIH1D1	12.0545775649418	15.5270600229519	17.0050052393472	26.7800908853703	23.6198588942514	20.0407201317388	3.05226958293685	34.6253887434566	17.3092497485453	7.36758998486476
